Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	HighSide	Precharge	Drive	Throttle	Pump	AO2	AO3
820590.000000	26.414479	-54.761483	0.000000	-18.227266	0.004217	-436.615046	-442.473923	2.890927	3.772274	1048.255120	22.516696	22.360570	22.184929	5.335977	-73224.947653	-0.078906	-0.000410	14.673899	95.171572	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
820690.000000	26.445376	-54.630134	0.000000	-18.254357	-0.002679	-439.725955	-444.599711	2.891255	3.783111	1047.126657	22.487423	22.555728	22.233718	5.319230	-73310.635934	-0.079006	0.000078	14.673899	95.172533	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
820790.000000	26.426838	-54.572669	0.000000	-18.232337	0.005859	-437.548319	-442.370227	2.875165	3.794604	1028.168471	21.443185	20.555219	20.974807	5.322514	-73396.391787	-0.079058	0.000303	14.674044	95.172664	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
820890.000000	26.404180	-54.983133	0.000000	-18.492956	-0.022381	-437.029834	-435.941016	2.929674	3.781140	1080.303481	24.107520	23.570837	22.809722	5.333022	-73482.218054	-0.078996	-0.000002	14.673609	95.172911	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
820990.000000	26.424778	-54.679390	0.000000	-18.217125	0.009799	-436.148410	-441.696196	2.899464	3.786066	1053.446052	23.180522	22.614565	22.673112	5.340903	-73577.657965	-0.078947	0.000289	14.673609	95.173433	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821090.000000	26.411390	-54.942087	0.000000	-18.301585	-0.010888	-438.585288	-440.711076	2.891912	3.773588	1048.706505	22.906576	22.574808	22.379651	5.330066	-73663.630596	-0.078897	0.000062	14.674334	95.176942	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821190.000000	26.433017	-54.630134	0.000000	-18.219733	0.006844	-437.652016	-443.251651	2.894539	3.778513	1050.286354	22.711999	22.711999	22.077737	5.325469	-73749.668533	-0.078844	-0.000019	14.673754	95.181020	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821290.000000	26.426838	-54.712227	0.000000	-18.284055	-0.005634	-440.659227	-444.755256	2.889941	3.772603	1048.029427	22.828803	22.272604	22.379941	5.321529	-73835.780893	-0.078835	-0.000185	14.674044	95.182593	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821390.000000	26.440227	-54.646553	0.000000	-18.271886	-0.004977	-439.829652	-445.118195	2.895852	3.784424	1050.737740	22.867690	22.506648	22.282217	5.333022	-73921.965716	-0.078865	0.000194	14.674189	95.181405	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821490.000000	26.426838	-54.753273	0.000000	-18.244650	0.006844	-433.659684	-437.600167	2.892240	3.778842	1050.963432	22.682435	22.223815	22.096963	5.328425	-74008.217258	-0.078864	0.000274	14.674044	95.183197	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821590.000000	26.417569	-54.843575	0.000000	-18.308393	-0.005634	-437.859410	-439.622258	2.894539	3.782125	1053.220359	23.199892	22.760788	22.419263	5.327111	-74094.539743	-0.078787	0.000085	14.673754	95.185662	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821690.000000	26.405210	-54.777901	0.000000	-18.235089	0.004874	-435.578077	-441.385106	2.891912	3.767677	1047.578042	22.935850	22.428440	22.223525	5.321857	-74180.931692	-0.078729	-0.000044	14.674334	95.187825	4.044100	6.000000	4.033800	33.000000	78.000000	4.040900	0.010300	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821790.000000	26.422718	-54.736855	0.000000	-18.237117	0.005530	-433.659684	-436.615046	2.897494	3.777200	1048.706505	22.877738	22.399602	22.214202	5.322514	-74277.000684	-0.078722	-0.000379	14.673899	95.188663	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821890.000000	26.425808	-54.786111	0.000000	-18.330703	-0.010231	-441.281409	-445.014499	2.896837	3.773916	1045.998193	22.692338	22.341054	22.067834	5.328425	-74363.541452	-0.078791	-0.000635	14.673899	95.189700	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
821990.000000	26.464944	-54.925668	0.000000	-18.436748	-0.021396	-439.674106	-439.829652	2.906032	3.785081	1058.185598	23.424033	23.033718	22.682435	5.332037	-74450.147522	-0.078944	-0.000255	14.674044	95.190057	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822090.000000	26.421689	-54.720436	0.000000	-18.261890	0.003889	-435.266986	-440.711076	2.894867	3.770304	1048.255120	22.711709	22.311636	22.155510	5.320215	-74536.823995	-0.079089	-0.000330	14.674044	95.191402	4.044100	6.000000	4.034000	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822190.000000	26.429928	-54.646553	0.000000	-18.195540	0.010128	-435.266986	-441.177712	2.892240	3.782454	1052.768974	22.809142	22.331007	22.077302	5.327768	-74633.209532	-0.079184	-0.000089	14.674189	95.194087	4.044100	6.000000	4.034000	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822290.000000	26.440227	-54.621925	0.000000	-18.244650	-0.001037	-439.622258	-444.807105	2.869582	3.792305	1019.366457	21.394396	20.740618	21.248028	5.327439	-74720.033519	-0.079258	-0.000330	14.674044	95.194087	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822390.000000	26.431987	-54.786111	0.000000	-18.345625	-0.009575	-440.970318	-442.681317	2.898151	3.774245	1043.966959	22.643404	22.340909	21.872532	5.325798	-74816.579147	-0.079322	-0.000188	14.674044	95.192192	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822490.000000	26.476273	-54.884622	0.000000	-18.367645	-0.013187	-436.563198	-438.533440	2.901106	3.780155	1054.800208	23.131442	22.770401	22.321539	5.323499	-74903.545929	-0.079412	-0.000172	14.673899	95.192968	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822590.000000	26.508199	-54.695808	0.000000	-18.294051	-0.009903	-441.125863	-443.873832	2.895852	3.782454	1048.706505	23.004300	22.867690	22.135849	5.321200	-75000.250361	-0.079468	-0.000220	14.674189	95.192776	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822690.000000	26.418599	-54.736855	0.000000	-18.249431	0.005859	-433.867077	-437.911258	2.896837	3.781797	1052.768974	23.131442	22.594759	22.136139	5.323827	-75077.681960	-0.079537	0.000100	14.673899	95.191526	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822790.000000	26.439197	-54.605506	0.000000	-18.232337	-0.001365	-440.399985	-445.532983	2.870239	3.780155	1023.654618	21.443185	20.574734	20.652797	5.319230	-75174.544642	-0.079555	-0.000181	14.674044	95.192934	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822890.000000	26.440227	-54.646553	0.000000	-18.252184	-0.003007	-439.674106	-444.651559	2.898479	3.792633	1054.123130	23.082363	22.643258	22.301733	5.328753	-75261.799105	-0.079569	-0.000430	14.674189	95.193881	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
822990.000000	26.410360	-54.728646	0.000000	-18.261890	-0.007276	-442.007287	-447.347680	2.901106	3.775886	1016.206759	22.126236	22.194541	22.565341	5.346813	-75349.124509	-0.079669	-0.000500	14.674044	95.195529	4.043900	3.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823090.000000	26.509229	-54.712227	0.000000	-18.323460	-0.015814	-441.799893	-445.532983	2.901763	3.784096	1057.734213	22.916624	22.575098	21.999384	5.331708	-75436.516655	-0.079811	0.000073	14.674044	95.196017	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823190.000000	26.426838	-54.704018	0.000000	-18.271741	-0.001037	-439.674106	-444.029378	2.899464	3.782454	1045.095423	22.848319	22.643404	22.516551	5.340246	-75523.979943	-0.079880	0.000115	14.674044	95.196580	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823290.000000	26.434047	-54.761483	0.000000	-18.296369	-0.007933	-438.740834	-440.918469	2.890927	3.785081	1049.834969	22.545825	22.331152	22.331152	5.330723	-75621.240440	-0.079849	0.000039	14.674044	95.197356	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823390.000000	26.392852	-54.925668	0.000000	-18.301149	-0.001694	-434.541108	-438.585288	2.897166	3.778842	1060.216832	23.365631	22.838706	22.497180	5.338604	-75708.850332	-0.079823	-0.000467	14.673899	95.196436	4.043900	6.000000	4.034100	33.000000	78.000000	4.040900	0.009800	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823490.000000	26.517468	-54.728646	0.000000	-18.382276	-0.022053	-443.199802	-446.777346	2.896180	3.771618	1048.932198	23.004735	22.711999	22.399747	5.323171	-75796.529940	-0.079891	-0.000263	14.673754	95.197589	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823590.000000	26.435077	-54.745064	0.000000	-18.303757	-0.012530	-441.074015	-445.014499	2.889941	3.776543	1049.383584	22.614130	22.643404	21.862774	5.321857	-75884.280062	-0.080008	-0.000413	14.674044	95.201304	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823690.000000	26.413449	-54.786111	0.000000	-18.296224	-0.010888	-444.755256	-450.562285	2.881404	3.772603	998.377037	21.531151	21.921466	22.780159	5.374725	-75981.860262	-0.080119	0.000242	14.673899	95.202869	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823790.000000	26.415509	-54.786111	0.000000	-18.306220	-0.005963	-440.348136	-444.392317	2.898151	3.775558	1055.477286	23.014203	22.584856	22.594614	5.327768	-76069.762496	-0.080150	-0.000127	14.674044	95.203817	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823890.000000	26.418599	-54.794320	0.000000	-18.281882	0.001262	-434.074471	-437.289077	2.896837	3.773916	1047.803735	22.740692	22.633356	22.155220	5.328096	-76157.730365	-0.080133	-0.000324	14.674334	95.204085	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
823990.000000	26.539096	-54.687599	0.000000	-18.315781	-0.018112	-443.614590	-448.073558	2.892568	3.782125	1049.157891	22.692483	22.604662	22.536357	5.337619	-76245.771832	-0.080208	0.000197	14.673754	95.205190	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824090.000000	26.414479	-54.720436	0.000000	-18.234654	0.001918	-439.259318	-443.199802	2.890598	3.770961	1045.546808	22.809432	22.545970	22.438633	5.329081	-76333.883328	-0.080228	-0.000420	14.673899	95.207223	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824190.000000	26.362985	-54.909250	0.000000	-18.279129	-0.000709	-436.459501	-441.799893	2.890598	3.761766	1047.126657	22.819045	22.018900	22.340909	5.321200	-76431.863715	-0.080268	-0.000262	14.674044	95.207697	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824290.000000	26.385642	-54.859994	0.000000	-18.323314	-0.002351	-438.429743	-443.562741	2.888628	3.765707	1041.710032	22.467907	21.862919	21.853161	5.328096	-76510.314137	-0.080371	-0.000246	14.673899	95.207848	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824390.000000	26.518498	-54.712227	0.000000	-18.271596	-0.009575	-439.414864	-443.925681	2.892568	3.772603	1049.609276	23.111926	22.692338	22.604517	5.328753	-76608.455968	-0.080453	-0.000086	14.673899	95.210491	4.044200	6.000000	4.033900	33.000000	78.000000	4.040900	0.010300	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824490.000000	26.430958	-54.613716	0.000000	-18.212489	0.009799	-436.770592	-442.733166	2.895852	3.783111	1057.508520	23.199747	22.711854	22.175171	5.330723	-76687.034462	-0.080508	-0.000247	14.673899	95.208843	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824590.000000	26.419629	-54.884622	0.000000	-18.340699	-0.009575	-437.185380	-439.363015	2.892240	3.770961	1046.900964	22.731224	22.497035	21.892047	5.325798	-76785.336502	-0.080561	-0.000063	14.674044	95.208129	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824690.000000	26.434047	-54.613716	0.000000	-18.225093	0.001918	-439.570409	-444.444165	2.897494	3.784096	1054.348823	23.062847	22.321249	22.213912	5.336305	-76873.882318	-0.080613	0.000799	14.674189	95.209427	4.043900	3.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824890.000000	26.516438	-54.827157	0.000000	-18.293761	-0.011545	-437.444622	-440.244439	2.888300	3.777200	1049.157891	22.838706	22.604517	22.302023	5.334992	-77061.044230	-0.080337	0.000445	14.673899	95.212297	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
824990.000000	26.414479	-54.704018	0.000000	-18.227121	0.004217	-438.585288	-442.681317	2.898807	3.772274	1050.512047	23.004735	22.624178	22.711999	5.334992	-77149.809338	-0.080232	-0.000174	14.673754	95.209722	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
825090.000000	26.428898	-54.794320	0.000000	-18.276522	-0.004649	-437.859410	-439.518561	2.897494	3.784424	1049.609276	23.063137	22.916769	22.604517	5.328425	-77248.514475	-0.080184	-0.000148	14.673899	95.208843	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
