Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	Ignition	DO6	DO7	High Side Contactor	Precharge Contactor	Low Side Contactor	DO3	DO4	DO5	DO6	DO7
115900.000000	26.457735	0.273810	0.000000	-3.570606	-0.001037	-438.740834	-443.873832	3.617283	3.571640	-17.014340	4.794165	4.780373	4.767895	5.363889	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.084000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116000.000000	26.445376	0.270854	0.000000	-3.580457	0.002575	-434.541108	-438.585288	3.618925	3.576565	-12.951872	4.782015	4.776433	4.755745	5.379322	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.037000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116100.000000	26.459794	0.264943	0.000000	-3.610011	-0.004649	-433.504138	-439.155621	3.617940	3.575252	-23.333736	4.782015	4.774134	4.753119	5.366187	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.134000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116200.000000	26.472153	0.268227	0.000000	-3.659266	-0.006619	-441.281409	-443.303499	3.618597	3.576894	-19.948345	4.789239	4.766582	4.754760	5.385561	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.098000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116300.000000	26.458765	0.265272	0.000000	-3.639564	-0.002351	-435.215138	-438.896379	3.619253	3.579192	-23.559428	4.793837	4.773806	4.765597	5.365859	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.125000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116400.000000	26.465974	0.270197	0.000000	-3.610011	-0.004977	-441.851742	-445.740377	3.614328	3.581491	-11.146331	4.776433	4.764940	4.754104	5.379979	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.065000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116500.000000	26.462884	0.268227	0.000000	-3.570606	0.008814	-434.541108	-440.088894	3.615313	3.572953	-15.434492	4.790553	4.783329	4.773149	5.384576	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.100000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116600.000000	26.464944	0.267242	0.000000	-3.656804	-0.009575	-442.733166	-444.444165	3.617612	3.574923	-24.236506	4.783329	4.771836	4.762641	5.383263	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.002000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116700.000000	26.462884	0.269541	0.000000	-3.666655	-0.008590	-442.162833	-445.429286	3.618597	3.574923	-20.851116	4.767895	4.774134	4.766253	5.386218	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.204000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116800.000000	26.480392	0.268884	0.000000	-3.659266	-0.013187	-441.851742	-443.510893	3.619910	3.578535	-20.174038	4.787597	4.764940	4.761656	5.373411	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.012000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
116900.000000	26.451555	0.264943	0.000000	-3.637101	-0.011873	-440.451833	-441.748045	3.623194	3.579521	-12.049101	4.790881	4.779060	4.749835	5.366187	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.027000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117000.000000	26.457735	0.265600	0.000000	-3.597697	0.006516	-434.904047	-439.155621	3.619253	3.577222	-12.500487	4.781030	4.770522	4.754432	5.371770	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.190000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117100.000000	26.476273	0.272824	0.000000	-3.607548	-0.009575	-441.955439	-445.066347	3.618268	3.577222	-7.535248	4.783657	4.764283	4.756074	5.377023	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.087000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117200.000000	26.475243	0.275780	0.000000	-3.573069	-0.007276	-441.488803	-445.377438	3.615970	3.575252	-20.174038	4.783985	4.772492	4.750163	5.360277	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.004000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117300.000000	26.448466	0.271839	0.000000	-3.605085	-0.002351	-438.533440	-443.147954	3.616298	3.581491	-13.854643	4.777418	4.774134	4.754760	5.370784	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.166000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117400.000000	26.458765	0.270526	0.000000	-3.664192	-0.009575	-441.748045	-444.599711	3.619582	3.576237	-8.889404	4.783657	4.775119	4.759686	5.377352	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.058000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117500.000000	26.461854	0.266914	0.000000	-3.582920	-0.000052	-435.111441	-439.881500	3.618268	3.575252	-15.885877	4.779717	4.778403	4.763955	5.379322	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.104000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117600.000000	26.478333	0.269869	0.000000	-3.644490	-0.011545	-442.525772	-445.325589	3.623851	3.579521	-15.208799	4.779060	4.765597	4.747865	5.360933	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.039000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117700.000000	26.445376	0.266257	0.000000	-3.568143	-0.001037	-434.178168	-438.637137	3.621552	3.578535	-14.531721	4.791538	4.774463	4.761985	5.376695	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.010000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117800.000000	26.476273	0.273153	0.000000	-3.568143	0.002575	-437.755713	-443.251651	3.614656	3.576237	-22.656658	4.780045	4.768552	4.760343	5.377680	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.054000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
117900.000000	26.449496	0.270197	0.000000	-3.585383	-0.000380	-435.941016	-439.000076	3.619910	3.573281	-20.399731	4.775448	4.769209	4.749506	5.375710	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.006000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118000.000000	26.468034	0.271839	0.000000	-3.639564	-0.003992	-443.303499	-445.273741	3.615313	3.576565	-22.882350	4.773149	4.778403	4.757059	5.369143	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.049000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118100.000000	26.456705	0.264615	0.000000	-3.639564	-0.004977	-436.718743	-439.000076	3.619910	3.587073	-18.594189	4.787269	4.773478	4.767895	5.378009	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.095000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118200.000000	26.458765	0.268556	0.000000	-3.646952	-0.012530	-441.851742	-442.940560	3.621224	3.576237	-18.594189	4.781030	4.760999	4.755089	5.364545	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.060000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118300.000000	26.464944	0.274138	0.000000	-3.565681	-0.001037	-439.725955	-444.755256	3.616298	3.575252	-17.240033	4.790553	4.770851	4.748521	5.373411	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.052000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118400.000000	26.460824	0.265600	0.000000	-3.666655	-0.007604	-438.948228	-440.244439	3.616955	3.574923	-20.174038	4.782015	4.761985	4.764283	5.382277	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.115000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118500.000000	26.469063	0.273481	0.000000	-3.671580	-0.007933	-443.147954	-445.481135	3.618925	3.572625	-18.368497	4.782015	4.757059	4.741626	5.363889	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.111000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118600.000000	26.467004	0.270197	0.000000	-3.600160	-0.007604	-442.162833	-445.481135	3.619253	3.576894	-14.306028	4.797120	4.778075	4.754104	5.359291	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.182000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118700.000000	26.452585	0.267570	0.000000	-3.587846	0.006516	-435.163289	-439.674106	3.617283	3.573938	-14.757414	4.779717	4.778403	4.772821	5.380307	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.080000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118800.000000	26.469063	0.266585	0.000000	-3.651878	-0.009246	-441.955439	-445.532983	3.621224	3.575252	-19.045575	4.785956	4.764612	4.750492	5.366187	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.041000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118900.000000	26.473183	0.273481	0.000000	-3.563218	-0.001037	-436.563198	-443.562741	3.615641	3.572953	-5.052628	4.788583	4.758372	4.761328	5.357321	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.076000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119000.000000	26.488631	0.272496	0.000000	-3.614936	-0.008918	-442.422075	-445.118195	3.617940	3.573938	-21.302501	4.779717	4.772821	4.774791	5.358963	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.049000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119100.000000	26.462884	0.269869	0.000000	-3.669118	-0.009575	-441.385106	-445.584832	3.616626	3.576565	-11.372023	4.781687	4.766582	4.762970	5.385889	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.216000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119200.000000	26.457735	0.266257	0.000000	-3.674043	-0.004977	-437.807561	-439.000076	3.618597	3.577879	-19.045575	4.792851	4.772821	4.769865	5.388516	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.101000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119300.000000	26.464944	0.271511	0.000000	-3.627250	-0.014829	-442.577620	-445.325589	3.621552	3.574267	-17.014340	4.782672	4.756731	4.751148	5.349112	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.260000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119400.000000	26.445376	0.270526	0.000000	-3.555830	0.000933	-435.111441	-439.103773	3.618597	3.574267	-12.726179	4.783985	4.761328	4.759686	5.375053	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.218000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119500.000000	26.456705	0.261331	0.000000	-3.644490	-0.003007	-436.718743	-439.311167	3.617940	3.576565	-11.823409	4.790553	4.774134	4.767895	5.373083	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.132000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119600.000000	26.448466	0.272496	0.000000	-3.575532	-0.000380	-435.370683	-439.933348	3.621224	3.579849	-19.948345	4.788254	4.769537	4.765268	5.367501	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.104000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119700.000000	26.468034	0.269212	0.000000	-3.582920	-0.001365	-436.303956	-441.022166	3.615970	3.574923	-14.306028	4.776761	4.766253	4.766910	5.378665	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.021000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119800.000000	26.461854	0.270526	0.000000	-3.639564	-0.006948	-443.199802	-445.221892	3.618925	3.577879	-18.594189	4.785627	4.778731	4.761328	5.364874	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.019000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
119900.000000	26.457735	0.271511	0.000000	-3.688820	-0.007276	-442.214681	-445.170044	3.616298	3.577550	-10.694945	4.786284	4.777090	4.765597	5.358635	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.137000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
120000.000000	26.447436	0.264943	0.000000	-3.580457	0.007172	-435.007744	-438.792682	3.618268	3.578864	-7.986633	4.793837	4.768552	4.760999	5.383919	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.026000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
120100.000000	26.454645	0.270197	0.000000	-3.565681	-0.003007	-438.740834	-443.977529	3.620895	3.582147	-9.566482	4.782672	4.787269	4.763955	5.366844	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.077000	77.000000	77.000000	143.000000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
120200.000000	26.469063	0.271839	0.000000	-3.622325	-0.002022	-440.192591	-445.118195	3.617612	3.578864	-20.625423	4.788911	4.760671	4.771179	5.345171	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.048000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
120300.000000	26.463914	0.265600	0.000000	-3.651878	-0.005963	-436.615046	-438.637137	3.623522	3.576237	-17.917111	4.783000	4.758701	4.765268	5.381949	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.104000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
120400.000000	26.468034	0.267570	0.000000	-3.637101	-0.009903	-442.214681	-443.562741	3.619910	3.580506	-15.660184	4.786612	4.772164	4.771507	5.366516	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.014000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
